0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2645.8219999999988,2790.5329999999985,2870.751999999999,3019.6339999999977,3299.0710000000004,3686.1050000000023,4014.478000000001,4274.661,4604.313000000001,4801.53
0.3325102572187262,0.3682650020047343,0.40624654539665345,0.452295467206958,0.5305763178131071,0.6496791274613183,0.7511950924337136,0.8466984268582084,0.9227036428612706,1.0
1738.3049999999996,2073.562,2318.512,2640.1219999999994,2981.5860000000002,3218.877999999999,3367.684,3523.3059999999996,3729.6680000000015,3840.8220000000015
0.09262827294021068,0.17979927336778817,0.2599562759591532,0.3555824039402534,0.45000633792847156,0.5141103500817602,0.5668077880889382,0.6169835227948325,0.6701672967232513,0.7162016572319694
2771.833000000001,3010.2299999999987,3295.877999999999,3646.072,3989.8359999999993,4338.0689999999995,4641.131,4931.164000000002,5354.606999999997,5641.24
0.36306307402274673,0.4172856748408072,0.51426336787212,0.6180869913876887,0.7038695265153672,0.7837046503748104,0.8493454513671123,0.904331106531235,0.9544469042192418,1.0

2598.176,2689.1739999999986,2813.033999999999,3022.277999999998,3143.857000000001,3445.4469999999988,3732.5270000000014,4105.776000000001,4465.024,4722.68
0.3494268675736659,0.39061130727728,0.42764498051676647,0.47305990105614365,0.5322966962615387,0.6142561263712516,0.7168241775413458,0.8191015552434834,0.9112551959896955,1.0
1751.6899999999994,2073.0009999999997,2369.037,2721.6580000000004,2911.681999999999,3147.1940000000004,3274.4209999999985,3520.1960000000004,3697.061000000001,3848.4060000000004
0.09545130968399697,0.18987644119881683,0.2783619971833315,0.3628880219214154,0.43608137316602247,0.4909221465995309,0.546181016295152,0.60901814847149,0.6568277159877133,0.7098581093536179
2717.171999999999,2911.763,3119.5779999999986,3538.2929999999997,3803.5110000000013,4171.166,4454.5470000000005,4810.464,5207.722000000002,5536.12
0.37926685388586634,0.4445394524859399,0.5109672280901273,0.6296462878126678,0.7088953755664433,0.7807528868751887,0.8403968257273995,0.8998047624793933,0.9521806397547643,1.0

2519.387999999999,2636.7709999999997,2808.659,2945.6030000000005,3139.321000000001,3289.863999999999,3568.5570000000002,3883.839000000001,4244.995000000001,4505.84
0.36231339393330697,0.4062650002303708,0.45621350354251966,0.5025451266132479,0.5586347616592218,0.6222445228863154,0.6942195258626134,0.7914446909214954,0.9002880917314348,1.0
1873.3139999999996,2195.324,2481.32,2718.8619999999996,2937.814,3138.522999999999,3362.125,3555.277999999998,3783.6859999999974,3922.845000000001
0.10765935157161013,0.19784233519878505,0.2821368183033892,0.34680122405596764,0.4153628852291022,0.4766253563921854,0.5362380621654781,0.5943903325760646,0.661051329116988,0.7187007515951461
2663.543999999999,2854.903,3065.6710000000016,3340.04,3718.6779999999985,4022.2429999999995,4399.834000000002,4732.734000000001,5125.6720000000005,5455.07
0.39364750303186546,0.45791994949764353,0.5187687159192556,0.6065850201304515,0.6958068248901266,0.7686605886541489,0.8373647524733602,0.8913334557310059,0.9497167507290081,1.0

2061.1870000000004,2169.5589999999997,2340.1550000000007,2435.0029999999997,2537.7209999999995,2650.8470000000007,2799.496999999999,3032.2,3154.417999999999,3316.85
0.4898988971135343,0.5416340454723373,0.5906859357027563,0.6404364696271045,0.6974553357832182,0.7453713002104061,0.79951964778959,0.8565427720214949,0.9207458799030523,1.0
1523.6929999999995,1757.014,1976.8399999999995,2171.892999999999,2312.9359999999997,2504.1040000000007,2671.9200000000005,2947.5070000000014,3036.319000000001,3232.6010000000006
0.09225364332543308,0.16628281486753235,0.23108939961665342,0.2970235666740367,0.35632095668736435,0.41871614446840966,0.47872984846263333,0.5429352431064683,0.5984436997352626,0.6603632522175011
2206.1619999999984,2403.5240000000003,2661.8439999999996,2837.3500000000004,3059.902,3302.1459999999975,3564.484999999999,3938.4410000000007,4131.732999999997,4426.54
0.5231407728302417,0.5843987278330791,0.6338892679930755,0.6739303837950443,0.7268669039437896,0.7943923078878563,0.8520931471901407,0.9067103465363918,0.9585089593361495,1.0

